kind,timestamp_ms,tag_id,x_m,y_m,z_m,mode,anchor_count,rmse_m,max_error_m,avg_anchor_rssi_dbm,quality,held,motion_rejected,raw_x_m,raw_y_m,raw_z_m,z_candidates,z_mode,used_anchors,rejected_anchors,line_num
fused,89622.000,1,0.681046,8.216379,2.007041,3d_robust_wls_smooth,,0.136921,,,64.597556,0,0,0.668239,8.380938,2.721246,1,robust,,,211
fused,90022.000,1,0.655981,8.309627,1.863041,3d_robust_wls_smooth,,0.121597,,,64.525877,0,0,0.609432,8.482803,2.774269,1,robust,,,215
fused,90622.000,1,0.644503,8.422646,1.787078,3d_robust_wls_smooth,,0.151761,,,63.545532,0,0,0.623187,8.632537,2.848534,1,robust,,,221
fused,90722.000,2,0.556079,8.570163,1.800337,3d_robust_wls_smooth,,0.149738,,,62.226739,0,0,0.391863,8.844124,2.312802,3,robust,,,222
fused,91322.000,2,0.501616,8.708913,1.744689,3d_robust_wls_smooth,,0.184985,,,61.505035,0,0,0.400471,8.966591,1.961294,3,robust,,,228
fused,91522.000,2,0.461988,8.807425,1.708566,3d_robust_wls_smooth,,0.193962,,,61.366914,0,0,0.388392,8.990375,1.747390,3,robust,,,230
fused,92022.000,1,0.434255,8.869049,1.570745,3d_robust_wls_smooth,,0.167167,,,62.576749,0,0,0.382751,8.983493,2.205330,2,robust,,,235
fused,92422.000,1,0.380607,8.923604,1.426745,3d_robust_wls_smooth,,0.154940,,,62.774248,0,0,0.280976,9.024922,2.514866,1,robust,,,239
fused,92822.000,1,0.330055,8.962019,1.324880,3d_robust_wls_smooth,,0.124096,,,63.990577,0,0,0.236173,9.033360,2.704583,2,robust,,,243
fused,93222.000,1,0.273372,8.994617,1.258176,3d_robust_wls_smooth,,0.095794,,,65.332792,0,0,0.168102,9.055156,2.785524,2,robust,,,247
fused,93462.000,1,0.234382,9.022023,1.266299,3d_robust_wls_smooth,,0.086721,,,65.754499,0,0,0.161972,9.072919,2.842423,2,robust,,,249
fused,93662.000,1,0.213088,9.045191,1.310744,3d_robust_wls_smooth,,0.078859,,,65.752363,0,0,0.173541,9.088219,2.885845,2,robust,,,251
fused,94022.000,1,0.212323,9.085848,1.353753,3d_robust_wls_smooth,,0.117116,,,64.895121,0,0,0.210903,9.161353,2.950574,3,robust,,,255
fused,94622.000,1,0.216277,9.123558,1.394795,3d_robust_wls_smooth,,0.117143,,,64.331223,0,0,0.223620,9.193592,2.986941,1,robust,,,261
fused,95022.000,1,0.218630,9.171366,1.388891,3d_robust_wls_smooth,,0.117999,,,65.054002,0,0,0.223000,9.260150,3.038501,2,robust,,,265
fused,95222.000,1,0.219787,9.209775,1.379952,3d_robust_wls_smooth,,0.120748,,,64.285382,0,0,0.221936,9.281107,3.079727,3,robust,,,267
fused,95622.000,1,0.234731,9.273392,1.523952,3d_robust_wls_smooth,,0.140590,,,63.665187,0,0,0.262485,9.391538,3.168419,2,robust,,,271
fused,96062.000,1,0.250967,9.342835,1.682352,3d_robust_wls_smooth,,0.128771,,,64.335820,0,0,0.281118,9.471800,3.269479,2,robust,,,275
fused,96222.000,1,0.253403,9.403602,1.739952,3d_robust_wls_smooth,,0.122198,,,64.743994,0,0,0.257929,9.516456,3.353552,2,robust,,,277
fused,96622.000,1,0.225404,9.490183,1.883952,3d_robust_wls_smooth,,0.133184,,,64.405501,0,0,0.173406,9.650977,3.385873,2,robust,,,281
fused,97222.000,1,0.181475,9.592802,2.049401,3d_robust_wls_smooth,,0.149983,,,64.037060,0,0,0.099893,9.783379,3.424287,2,robust,,,287
fused,97622.000,1,0.124516,9.702175,2.107866,3d_robust_wls_smooth,,0.109344,,,64.743645,0,0,0.018735,9.905297,3.454576,2,robust,,,291
fused,98022.000,1,0.086476,9.830938,2.089563,3d_robust_wls_smooth,,0.060974,,,66.400206,0,0,0.015830,10.070069,3.471754,2,robust,,,295
fused,98262.000,1,0.054625,9.930777,2.074492,3d_robust_wls_smooth,,0.056400,,,66.827556,0,0,-0.004528,10.116193,3.481962,2,robust,,,297
fused,98462.000,1,0.010823,10.031786,2.051873,3d_robust_wls_smooth,,0.089617,,,66.004539,0,0,-0.070522,10.219374,3.503027,2,robust,,,299
fused,99022.000,1,0.004856,10.215549,1.907189,3d_robust_wls_smooth,,0.062292,,,65.886980,0,0,-0.006225,10.556824,3.537479,1,robust,,,305
fused,99422.000,1,0.017147,10.414421,1.763189,3d_robust_wls_smooth,,0.051999,,,66.639461,0,0,0.039971,10.783754,3.589053,1,robust,,,309
fused,99622.000,1,-0.000656,10.603376,1.692576,3d_robust_wls_smooth,,0.070690,,,65.726863,0,0,-0.033718,10.954292,3.585652,1,robust,,,311
fused,100022.000,1,-0.011904,10.845017,1.556946,3d_robust_wls_smooth,,0.056365,,,65.649771,0,0,-0.032792,11.293779,3.611658,1,robust,,,315
fused,100522.000,2,-0.266093,11.256329,1.376946,3d_robust_wls_smooth,,0.089292,,,64.384421,0,0,-0.738159,12.020194,3.014081,1,robust,,,320
fused,100722.000,2,-0.435259,11.570576,1.304946,3d_robust_wls_smooth,,0.086759,,,64.048684,0,0,-0.749425,12.154179,2.673228,1,robust,,,322
fused,101222.000,1,-0.298682,11.745284,1.245237,3d_robust_wls_smooth,,0.058374,,,65.888665,0,0,-0.045038,12.069740,3.037591,2,robust,,,327
fused,101622.000,1,-0.190029,11.911275,1.205607,3d_robust_wls_smooth,,0.062001,,,65.750784,0,0,0.011755,12.219545,3.290258,1,robust,,,331
fused,102022.000,1,-0.077031,12.094946,1.183670,3d_robust_wls_smooth,,0.085249,,,65.561893,0,0,0.132823,12.436049,3.381112,1,robust,,,335
fused,102422.000,1,0.049616,12.254767,1.163478,3d_robust_wls_smooth,,0.103790,,,65.125089,0,0,0.284816,12.551576,3.450979,1,robust,,,339
fused,102622.000,1,0.159439,12.364831,1.223119,3d_robust_wls_smooth,,0.108769,,,64.924020,0,0,0.363397,12.569236,3.505096,2,robust,,,341
fused,103062.000,1,0.330837,12.440635,1.244874,3d_robust_wls_smooth,,0.081700,,,66.209800,0,0,0.649147,12.581415,3.562251,3,robust,,,345
fused,103422.000,1,0.491007,12.495799,1.282492,3d_robust_wls_smooth,,0.062818,,,66.924630,0,0,0.788467,12.598244,3.598691,3,robust,,,349
fused,103622.000,1,0.613006,12.534768,1.343924,3d_robust_wls_smooth,,0.059171,,,66.692564,0,0,0.839575,12.607140,3.628272,3,robust,,,351
fused,104022.000,1,0.755305,12.573338,1.317180,3d_robust_wls_smooth,,0.058942,,,65.710470,0,0,1.019573,12.644968,3.675531,3,robust,,,355
fused,104362.000,2,0.797602,12.697903,1.439580,3d_robust_wls_smooth,,0.031963,,,66.046129,0,0,0.876155,12.929238,2.968828,3,robust,,,358
fused,104722.000,2,0.987205,12.792042,1.489737,3d_robust_wls_smooth,,0.047349,,,65.351392,0,0,1.339323,12.966871,2.464155,5,robust,,,362
fused,105222.000,1,1.239202,12.637124,1.583301,3d_robust_wls_smooth,,0.043504,,,65.722491,0,0,1.707198,12.349419,3.038145,2,robust,,,367
fused,105462.000,1,1.439035,12.487025,1.587603,3d_robust_wls_smooth,,0.071776,,,65.154050,0,0,1.810155,12.208270,3.467817,3,robust,,,369
fused,105922.000,2,2.014225,12.006398,1.627888,3d_robust_wls_motion_hold,,0.038375,,,65.644715,1,1,1.941343,12.562736,4.302342,1,robust,,,374
fused,106428.000,1,2.085649,11.935742,1.671222,3d_robust_wls_smooth,,0.005710,,,56.140785,0,0,2.218295,11.804525,4.315139,2,robust,,,379
fused,106617.000,1,2.153212,11.877385,1.708046,3d_robust_wls_smooth,,0.002681,,,55.803900,0,0,2.278686,11.769006,4.326738,2,robust,,,381
fused,107017.000,1,2.232083,11.796143,1.640708,3d_robust_wls_smooth,,0.027715,,,54.472876,0,0,2.378558,11.645266,4.367647,2,robust,,,385
fused,107517.000,2,2.334796,11.811698,1.460708,3d_robust_wls_smooth,,0.059612,,,53.927942,0,0,2.525548,11.840585,3.156359,3,robust,,,390
fused,107917.000,2,2.420741,11.756194,1.316708,3d_robust_wls_smooth,,0.062540,,,54.016737,0,0,2.580353,11.653116,2.369690,3,robust,,,394
fused,108117.000,2,2.490698,11.679391,1.244708,3d_robust_wls_smooth,,0.061499,,,54.477702,0,0,2.620619,11.536757,1.862820,5,robust,,,396
fused,108417.000,1,2.643764,11.334001,1.283886,3d_robust_wls_motion_hold,,0.040341,,,54.089172,1,1,2.788189,10.942285,0.877854,3,robust,,,399
fused,108962.000,2,2.651865,11.263036,1.286825,3d_robust_wls_smooth,,0.149803,,,62.102193,0,0,2.666910,11.131245,0.862581,2,robust,,,404
fused,109162.000,2,2.653383,11.139346,1.279720,3d_robust_wls_smooth,,0.073906,,,64.290004,0,0,2.656201,10.909636,0.858826,2,robust,,,406
fused,109522.000,2,2.684876,10.956010,1.230761,3d_robust_wls_smooth,,0.075827,,,64.094549,0,0,2.743364,10.615528,0.869503,2,robust,,,410
fused,109722.000,2,2.720210,10.804849,1.187676,3d_robust_wls_smooth,,0.075401,,,64.620386,0,0,2.785830,10.524122,0.890257,2,robust,,,412
fused,110322.000,2,2.786553,10.610653,1.208191,3d_robust_wls_smooth,,0.097599,,,63.952214,0,0,2.909761,10.250003,0.935412,2,robust,,,418
fused,110522.000,2,2.823763,10.463607,1.280191,3d_robust_wls_smooth,,0.102404,,,63.853812,0,0,2.892869,10.190521,0.975346,2,robust,,,420
fused,110922.000,2,2.910166,10.306945,1.157244,3d_robust_wls_smooth,,0.082756,,,64.111509,0,0,3.070627,10.016002,0.984554,2,robust,,,424
fused,111362.000,2,2.969141,10.167115,1.122890,3d_robust_wls_smooth,,0.081070,,,64.492183,0,0,3.078667,9.907429,0.997681,2,robust,,,428
fused,111562.000,2,2.996363,10.058761,1.192719,3d_robust_wls_smooth,,0.074311,,,64.727845,0,0,3.046918,9.857533,1.005788,2,robust,,,430
fused,112022.000,1,2.913755,9.863985,1.275691,3d_robust_wls_smooth,,0.089001,,,65.120934,0,0,2.760340,9.502258,1.729647,2,robust,,,435
fused,112522.000,2,2.962139,9.751144,1.246591,3d_robust_wls_smooth,,0.089483,,,65.203550,0,0,3.051996,9.541582,1.469779,2,robust,,,440
fused,112922.000,2,2.986898,9.628560,1.221830,3d_robust_wls_smooth,,0.082076,,,64.168250,0,0,3.032878,9.400904,1.308515,2,robust,,,444
fused,113122.000,2,2.988681,9.525672,1.188561,3d_robust_wls_smooth,,0.098850,,,64.137446,0,0,2.991992,9.334594,1.212020,2,robust,,,446
fused,113522.000,2,2.960470,9.439529,1.123033,3d_robust_wls_smooth,,0.128814,,,63.307553,0,0,2.908078,9.279548,1.135981,2,robust,,,450
fused,113962.000,2,2.883032,9.344461,1.033380,3d_robust_wls_smooth,,0.107525,,,63.958020,0,0,2.739219,9.167906,1.067831,4,robust,,,454
fused,114322.000,2,2.798351,9.258688,0.950400,3d_robust_wls_smooth,,0.106668,,,64.321576,0,0,2.641086,9.099394,1.005337,3,robust,,,458
fused,114522.000,2,2.731677,9.200077,0.912261,3d_robust_wls_smooth,,0.111548,,,64.126301,0,0,2.607853,9.091228,0.967695,2,robust,,,460
fused,115062.000,1,2.659445,9.051697,1.106661,3d_robust_wls_smooth,,0.089720,,,65.328725,0,0,2.525300,8.776136,1.641257,2,robust,,,465
fused,115422.000,1,2.671193,8.950039,1.236261,3d_robust_wls_smooth,,0.077367,,,65.670490,0,0,2.693012,8.761245,2.102149,4,robust,,,469
fused,115622.000,1,2.699599,8.883829,1.308261,3d_robust_wls_smooth,,0.087275,,,65.552188,0,0,2.752354,8.760867,2.358690,3,robust,,,471
fused,116022.000,1,2.762545,8.818018,1.452261,3d_robust_wls_smooth,,0.100267,,,65.308047,0,0,2.879444,8.695797,2.545107,5,robust,,,475
fused,116522.000,2,2.864147,8.801635,1.355651,3d_robust_wls_smooth,,0.151414,,,62.485497,0,0,3.052837,8.771208,2.024414,2,robust,,,480
fused,116922.000,2,2.887118,8.756274,1.211651,3d_robust_wls_smooth,,0.146697,,,62.379089,0,0,2.929777,8.672033,1.635282,4,robust,,,484
fused,117322.000,2,2.918923,8.692208,1.086441,3d_robust_wls_smooth,,0.151084,,,62.571435,0,0,2.977992,8.573229,1.372462,5,robust,,,488
fused,117522.000,2,2.935425,8.627652,1.025144,3d_robust_wls_smooth,,0.158174,,,62.453846,0,0,2.966070,8.507762,1.214095,5,robust,,,490
fused,118022.000,1,2.942527,8.442623,1.205144,3d_robust_wls_smooth,,0.102782,,,64.761291,0,0,2.955717,8.098998,1.796754,3,robust,,,495
fused,118422.000,1,2.953391,8.269137,1.258228,3d_robust_wls_smooth,,0.080306,,,65.331670,0,0,2.973566,7.946949,2.213548,3,robust,,,499
fused,118822.000,1,2.970728,8.110835,1.253417,3d_robust_wls_smooth,,0.105748,,,64.187724,0,0,3.002925,7.816845,2.513319,5,robust,,,503
fused,119222.000,1,2.978397,7.940688,1.219494,3d_robust_wls_smooth,,0.092433,,,64.530355,0,0,2.992642,7.624700,2.699437,3,robust,,,507
fused,119622.000,1,2.961484,7.736717,1.135578,3d_robust_wls_smooth,,0.071859,,,64.985318,0,0,2.930074,7.357915,2.808303,3,robust,,,511
fused,119862.000,1,2.950304,7.576391,1.103970,3d_robust_wls_smooth,,0.067940,,,65.399622,0,0,2.929540,7.278642,2.893436,3,robust,,,513
fused,120222.000,1,2.940520,7.357437,0.996147,3d_robust_wls_smooth,,0.078727,,,64.618096,0,0,2.922352,6.950808,2.952741,2,robust,,,517
fused,120422.000,1,2.930062,7.162012,0.924147,3d_robust_wls_smooth,,0.069892,,,65.121043,0,0,2.910640,6.799079,3.041314,3,robust,,,519
fused,121022.000,1,2.958359,6.842766,0.908483,3d_robust_wls_smooth,,0.057915,,,64.711225,0,0,3.010909,6.249880,3.116961,1,robust,,,525
fused,121422.000,1,2.947571,6.515094,0.849143,3d_robust_wls_smooth,,0.043424,,,65.423591,0,0,2.927537,5.906562,3.161878,1,robust,,,529
fused,121822.000,1,2.938240,6.174384,0.750723,3d_robust_wls_smooth,,0.058867,,,65.095168,0,0,2.920910,5.541637,3.207027,1,robust,,,533
fused,122022.000,1,2.945933,5.896354,0.783177,3d_robust_wls_smooth,,0.063849,,,64.493845,0,0,2.960220,5.380014,3.218134,1,robust,,,535
fused,122462.000,1,2.958637,5.585731,0.710033,3d_robust_wls_smooth,,0.066406,,,65.207775,0,0,2.982229,5.008860,3.220256,1,robust,,,539
fused,122622.000,1,2.933041,5.312196,0.751718,3d_robust_wls_smooth,,0.089595,,,64.469077,0,0,2.885506,4.804202,3.235935,1,robust,,,541
fused,123022.000,1,2.973555,4.976362,0.723285,3d_robust_wls_smooth,,0.130023,,,62.837963,0,0,3.048796,4.352670,3.226596,1,robust,,,545
fused,123362.000,2,3.050609,3.979436,0.687353,3d_robust_wls_motion_hold,,0.157996,,,61.720813,1,1,3.132510,4.312463,3.207117,2,robust,,,548
fused,123822.000,1,3.051244,3.848804,0.818744,3d_robust_wls_smooth,,0.202119,,,60.913371,0,0,3.052423,3.606202,3.206370,1,robust,,,553
fused,124322.000,2,3.014285,3.316370,0.998744,3d_robust_wls_motion_hold,,0.206029,,,60.488717,1,1,2.985681,3.453040,3.119510,2,robust,,,558
fused,124662.000,1,3.000937,3.214928,0.942287,3d_robust_wls_smooth,,0.198641,,,60.523644,0,0,2.976148,3.026537,3.089596,2,robust,,,561
fused,125022.000,1,2.984260,3.049512,1.071887,3d_robust_wls_smooth,,0.099033,,,63.444687,0,0,2.953289,2.742312,3.017700,3,robust,,,565
fused,125422.000,1,2.935589,2.846016,1.200140,3d_robust_wls_smooth,,0.085497,,,64.105108,0,0,2.845199,2.468096,2.978781,3,robust,,,569
fused,125822.000,1,2.942830,2.612768,1.056140,3d_robust_wls_smooth,,0.080191,,,64.075475,0,0,2.956277,2.179591,2.827600,1,robust,,,573
fused,126022.000,1,2.974990,2.394155,0.984140,3d_robust_wls_smooth,,0.090565,,,64.099135,0,0,3.034717,1.988160,2.726336,1,robust,,,575
fused,126422.000,1,3.001568,2.137533,0.852762,3d_robust_wls_smooth,,0.120521,,,63.739417,0,0,3.050926,1.660950,2.529387,1,robust,,,579
fused,126822.000,1,2.974868,1.852880,0.985877,3d_robust_wls_smooth,,0.184984,,,61.992208,0,0,2.925281,1.324239,2.287282,1,robust,,,583
fused,127262.000,1,2.938165,1.614207,1.144277,3d_robust_wls_smooth,,0.207985,,,61.644588,0,0,2.870003,1.170957,2.113482,1,robust,,,587
fused,127422.000,1,2.903743,1.405323,1.201877,3d_robust_wls_smooth_z_fallback_raw,,0.237734,,,60.484999,0,0,2.839816,1.017397,1.994540,0,z_fallback_raw,,,589
fused,128022.000,1,2.841323,1.189646,1.417877,3d_robust_wls_smooth,,0.263647,,,59.817295,0,0,2.725400,0.789102,1.909429,2,robust,,,595
fused,128422.000,1,2.826434,0.959904,1.561877,3d_robust_wls_smooth,,0.143483,,,63.435573,0,0,2.798784,0.533242,1.838467,2,robust,,,599
fused,128622.000,1,2.830631,0.758737,1.633877,3d_robust_wls_smooth,,0.170331,,,62.450365,0,0,2.838426,0.385139,1.789052,2,robust,,,601
fused,128822.000,1,2.837319,0.600101,1.688350,3d_robust_wls_smooth_z_fallback_raw,,0.178684,,,62.295822,0,0,2.849739,0.305491,1.754928,0,z_fallback_raw,,,603
fused,129222.000,1,2.827909,0.426854,1.707159,3d_robust_wls_smooth_z_fallback_raw,,0.205743,,,60.111834,0,0,2.810435,0.105109,1.730148,0,z_fallback_raw,,,607
fused,129822.000,1,2.637770,0.090639,1.491159,3d_robust_wls_drop_2_smooth,,0.062181,,,52.836615,0,0,2.284653,-0.533760,2.287584,1,robust,,,613
fused,130022.000,1,2.549510,-0.191180,1.563159,3d_robust_wls_drop_2_smooth_z_fallback_raw,,0.019978,,,53.884974,0,0,2.385600,-0.714557,2.657725,0,z_fallback_raw,,,615
fused,130622.000,1,2.437387,-0.573823,1.779159,3d_robust_wls_drop_2_smooth_z_fallback_raw,,0.023685,,,53.342901,0,0,2.229157,-1.284445,2.968131,0,z_fallback_raw,,,621
